time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
244,0.37393254420315,0.19606051047368,0.19979835530812,1.040480796167,0.19979835530812,1.040480796167,0,0.97584157849008,1.9002826487748,1.6001809536076,1.5556892058322,1.4999999999925
245,0.37447960589479,0.19572596089837,0.20024072340142,1.0450806520466,0.20024072340142,1.0450806520466,0,0.98083744533325,1.901142202703,1.5995472167829,1.555701818599,1.4999999999925
246,0.37502745372822,0.19539171790262,0.20068431036464,1.0496842558571,0.20068431036464,1.0496842558571,0,0.98583716106699,1.9020028892676,1.5989135716158,1.5557131295866,1.4999999999925
247,0.3755760899582,0.19505778044896,0.20112538555803,1.0542878951107,0.20112538555803,1.0542878951107,0,0.99083701478834,1.9028647133594,1.5982800156501,1.5557289494493,1.4999999999925
248,0.37612551702316,0.1947241473977,0.20156594606453,1.0588935863636,0.20156594606453,1.0588935863636,0,0.99583902476248,1.9037276801648,1.597646546236,1.5557461725373,1.4999999999925
249,0.37667573444091,0.19439081934076,0.20200979015337,1.063505126272,0.20200979015337,1.063505126272,0,1.0008469873293,1.9045917903371,1.5970131639631,1.5557588852136,1.4999999999925
250,0.37722674645154,0.19405779407402,0.2024544807368,1.0681201102889,0.2024544807368,1.0681201102889,0,1.0058585009082,1.9054570518821,1.5963798641781,1.5557708869124,1.4999999999925
251,0.37777855350396,0.19372507165071,0.20289967439693,1.0727382000795,0.20289967439693,1.0727382000795,0,1.0108732274857,1.9063234669167,1.5957466464567,1.5557827129467,1.4999999999925
252,0.37833115616315,0.19339265204997,0.20334225827439,1.0773562887876,0.20334225827439,1.0773562887876,0,1.0158880606171,1.9071910377517,1.595113510233,1.55579921038,1.4999999999925
253,0.3788845575565,0.19306053374979,0.20378576758496,1.0819779360987,0.20378576758496,1.0819779360987,0,1.0209065621686,1.9080597706893,1.5944804521186,1.5558148796704,1.4999999999925
254,0.37943875914495,0.19272871618316,0.20423031117038,1.0866032634463,0.20423031117038,1.0866032634463,0,1.0259288546346,1.908929669447,1.5938474705171,1.5558295531918,1.4999999999925
255,0.37999376245027,0.19239719882739,0.20467436920359,1.091230763657,0.20467436920359,1.091230763657,0,1.0309534318546,1.9098007378508,1.5932145639109,1.5558455992518,1.4999999999925
256,0.38054956796037,0.1920659816491,0.20511790535423,1.0958604062476,0.20511790535423,1.0958604062476,0,1.035980263783,1.9106729781258,1.5925817317011,1.5558630751332,1.4999999999925
257,0.38110617943424,0.19173506282071,0.20556201501246,1.1004933154104,0.20556201501246,1.1004933154104,0,1.0410104771754,1.9115463975923,1.5919489699052,1.555880280468,1.4999999999925
258,0.3816635983628,0.19140444177765,0.20600776831596,1.1051305740912,0.20600776831596,1.1051305740912,0,1.0460451560514,1.9124210000529,1.5913162769181,1.5558955509462,1.4999999999925
